trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3500020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2602,shp-25-52,1,1
3595020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3602,shp-30-05,1,1
2321010,45,2,"Grove to Ypsilanti Transit Ctr",,0,9001,shp-45-51,1,1
4219070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9207,shp-46-51,1,1
2302070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4407,shp-31-04,1,1
2006010,23,2,"Plymouth to Green Rd P&R",,1,3301,shp-23-61,1,1
3392020,62,3,"U-M - State St to Wolverine Tower",,0,12502,shp-62-54,1,1
3681010,4,2,"Washtenaw to YTC",,1,5201,shp-4-55,1,1
3925070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
1106020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2502,shp-25-09,1,1
3287020,62,3,"U-M - State to Central Campus Transit Ctr",,1,12402,shp-62-08,1,1
3745020,6,3,"Ellsworth to BTC",,0,11702,shp-6-01,1,1
2171010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4401,shp-32-55,1,1
1723070,44,1,"44 Ecorse Tyler to YTC",,0,9307,shp-44-52,1,1
3467070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2907,shp-25-52,1,1
1519010,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,8501,shp-42-52,1,1
2648010,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,10101,shp-43-51,1,1
730070,27,1,"W. Stadium - Oak Valley to Meijer",,1,2907,shp-27-52,1,1
1005070,5,1,"A Packard to BTC",,0,9807,shp-5-01,1,1
1376020,31,3,"Dexter Ave to Jackson & Wagnor",,1,1102,shp-31-51,1,1
3834020,46,3,"Huron-Paint Creek to Ypsilanti Transit Ctr",,0,6902,shp-46-56,1,1
4155020,5,3,"A Packard to BTC",,0,10702,shp-5-01,1,1
2719020,68,3,"Harris -Ford to Gault Village",,1,8202,shp-68-03,1,1
3992070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
3721070,29,1,"Liberty to Blake Transit Ctr",,0,4707,shp-29-01,1,1
3529010,28,2,"Pauline to Maple & Pennsylvania",,1,3101,shp-28-12,1,1
2620020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3502,shp-30-05,1,1
1950070,45,1,"Grove to Ypsilanti Transit Ctr",,0,9407,shp-45-51,1,1
1260010,4,2,"Washtenaw to YTC",,1,5401,shp-4-55,1,1
2903020,4,3,"Washtenaw to YTC",,1,6102,shp-4-55,1,1
2818020,23,3,"Plymouth to Plymouth Rd P&R",,1,2402,shp-23-60,1,1
4143070,3,1," Huron River to BTC",,0,4307,shp-3-03,1,1
550010,26,2,"Scio Church to Scio Ridge",,1,10201,shp-26-02,1,1
3141020,3,3," Huron River to YTC",,1,7602,shp-3-53,1,1
710070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
3746020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12102,shp-61-02,1,1
3451070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
1342020,28,3,"Pauline to Maple & Pennsylvania",,1,2102,shp-28-12,1,1
2192010,22,2,"Pontiac - Dhu Varren to BTC",,0,401,shp-22-01,1,1
2158070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3407,shp-30-05,1,1
3779020,4,3,"Washtenaw to YTC",,1,5602,shp-4-55,1,1
3350020,3,3," Huron River to BTC",,0,7502,shp-3-03,1,1
670070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
1057020,44,3,"44 Ecorse Tyler to West Willow",,1,7002,shp-44-02,1,1
2058020,4,3,"Washtenaw to YTC",,1,5202,shp-4-55,1,1
1446020,5,3,"A Packard to BTC",,0,10802,shp-5-01,1,1
233070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
1658070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9507,shp-42-52,1,1
2901020,62,3,"U-M - State St to Wolverine Tower",,0,12602,shp-62-54,1,1
4122070,29,1,"Liberty to Scio Ridge",,1,4807,shp-29-51,1,1
2473070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11307,shp-6-51,1,1
4085020,6,3,"Ellsworth to Ypsilanti Transit Center",,1,11702,shp-6-51,1,1
402020,62,3,"62 UM State to CCTC",,1,12402,shp-62-06,1,1
2739010,27,2,"W. Stadium - Oak Valley to Meijer",,1,2901,shp-27-52,1,1
2346010,30,2,"Jackson Rd to BTC",,0,3401,shp-30-51,1,1
2699010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10101,shp-47-02,1,1
2070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4607,shp-32-55,1,1
3470010,44,2,"44 Ecorse Tyler to YTC",,0,8401,shp-44-52,1,1
699070,45,1,"Grove to Harry & Grove",,1,9207,shp-45-03,1,1
469020,104,3,"WASHTENAW EXPRESS TO BLAKE TRANSIT CENTER",,0,302,shp-104-02,1,1
2494010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,401,shp-22-04,1,1
1647020,4,3,"Washtenaw to YTC",,1,5602,shp-4-55,1,1
1525020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2702,shp-27-04,1,1
513020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2502,shp-25-09,1,1
1531020,5,3,"Packard to Meijer: Carpenter Rd",,1,10402,shp-5-08,1,1
2757010,27,2,"W. Stadium - Oak Valley to Meijer",,1,3101,shp-27-52,1,1
3522010,3,2," Huron River to BTC",,0,9101,shp-3-03,1,1
1855010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11501,shp-6-51,1,1
2110020,32,3,"Miller - Maple to Blake Transit Ctr",,0,1402,shp-32-06,1,1
3628020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3502,shp-30-05,1,1
3049020,6,3,"Ellsworth to Briarwood mall",,1,11902,shp-6-64,1,1
38010,5,2,"Packard to Meijer: Carpenter Rd",,1,10201,shp-5-08,1,1
476020,30,3,"Jackson Rd to BTC",,0,3902,shp-30-51,1,1
475070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13707,shp-67-02,1,1
1830070,5,1,"A Packard to BTC",,0,9807,shp-5-01,1,1
1309020,65,3,"U-M - Downtown - Green to CCTC",,0,12302,shp-65-03,1,1
514020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7102,shp-42-52,1,1
2113010,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,8401,shp-42-52,1,1
625010,6,2,"Ellsworth to BTC",,0,11101,shp-6-01,1,1
1055070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
3468070,44,1,"44 Ecorse Tyler to West Willow",,1,9307,shp-44-02,1,1
2949010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3201,shp-27-04,1,1
1455070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13707,shp-67-05,1,1
97020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,602,shp-32-55,1,1
37020,44,3,"44 Ecorse Tyler to YTC",,0,7902,shp-44-52,1,1
3078020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12202,shp-61-02,1,1
3493020,5,3,"Packard to Meijer: Carpenter Rd",,1,10602,shp-5-08,1,1
3369070,47,1,"47 Harriet Michigan to YTC",,0,8007,shp-47-51,1,1
48010,67,2,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13601,shp-67-02,1,1
3446020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10702,shp-5-07,1,1
3482020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8002,shp-47-02,1,1
1010020,61,3,"U-M Miller to Miller Rd P+R",,1,12202,shp-61-51,1,1
504020,5,3,"B Packard to BTC",,0,10702,shp-5-02,1,1
3541070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11207,shp-6-51,1,1
4267010,3,2," Huron River to YTC",,1,8901,shp-3-53,1,1
2409020,61,3,"U-M Miller to Miller Rd P+R",,1,12102,shp-61-51,1,1
3576010,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,8501,shp-42-52,1,1
1108010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10001,shp-43-02,1,1
2470010,22,2,"Pontiac - Dhu Varren to BTC",,0,401,shp-22-01,1,1
1541020,6,3,"Ellsworth to Briarwood mall",,1,11902,shp-6-64,1,1
421020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3402,shp-22-04,1,1
1835020,31,3,"Dexter Ave to Jackson & Wagnor",,1,702,shp-31-51,1,1
3441070,5,1,"A Packard to BTC",,0,9707,shp-5-01,1,1
2402020,28,3,"Pauline to Maple & Pennsylvania",,1,1502,shp-28-12,1,1
2334070,29,1,"Liberty to Scio Ridge",,1,4907,shp-29-51,1,1
3913020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,602,shp-32-54,1,1
221010,26,2,"Scio Church to Scio Ridge",,1,10201,shp-26-02,1,1
955070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
3464010,5,2,"B Packard to BTC",,0,10501,shp-5-02,1,1
1874020,68,3,"Harris -Ford to Gault Village",,1,8202,shp-68-03,1,1
23010,26,2,"Scio Church to BTC",,0,10501,shp-26-01,1,1
1572010,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3501,shp-30-05,1,1
956020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11502,shp-67-05,1,1
3031070,29,1,"Liberty to Scio Ridge",,1,4807,shp-29-51,1,1
1443010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
1391020,44,3,"44 Ecorse Tyler to West Willow",,1,7202,shp-44-02,1,1
3795020,5,3,"A Packard to BTC",,0,10902,shp-5-01,1,1
3515020,5,3,"B Packard to BTC",,0,10902,shp-5-02,1,1
185020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3402,shp-22-04,1,1
1445070,67,1,"EISENHOWER-GOLFSIDE TO WCC",,1,13807,shp-67-04,1,1
973070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
981010,28,2,"28 Pauline to BTC",,0,3201,shp-28-10,1,1
1349070,45,1,"Grove to Harry & Grove",,1,9307,shp-45-03,1,1
1360020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7102,shp-42-52,1,1
723070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
1423070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3507,shp-30-05,1,1
3178070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11407,shp-6-51,1,1
4144020,46,3,"Huron Paint Creek to Huron River + Textile",,1,7202,shp-46-02,1,1
3961020,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,7202,shp-46-51,1,1
1394070,3,1," Huron River to BTC",,0,4107,shp-3-03,1,1
3864010,3,2," Huron River to YTC",,1,8801,shp-3-53,1,1
4232070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9307,shp-46-02,1,1
1188020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3502,shp-30-05,1,1
61070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9707,shp-5-07,1,1
2421020,31,3,"Dexter Ave to Jackson & Wagnor",,1,602,shp-31-51,1,1
65070,42,1,"Forest - MacArthur to MacArthur & Harris",,1,9407,shp-42-03,1,1
1255070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13707,shp-67-02,1,1
1885020,4,3,"Washtenaw to YTC",,1,6602,shp-4-55,1,1
1082020,33,3,"Newport to Blake Transit Ctr",,0,3602,shp-33-01,1,1
1544020,31,3,"Dexter Ave to Blake Transit Ctr",,0,602,shp-31-04,1,1
70020,4,3,"Washtenaw to YTC",,1,6702,shp-4-55,1,1
1114020,31,3,"Dexter Ave to Jackson & Wagnor",,1,602,shp-31-51,1,1
3635070,44,1,"44 Ecorse Tyler to West Willow",,1,9507,shp-44-02,1,1
781020,33,3,"Newport to Blake Transit Ctr",,0,3602,shp-33-01,1,1
2553020,61,3,"U-M Miller to Miller Rd P+R",,1,12302,shp-61-51,1,1
3405010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,401,shp-22-04,1,1
3117070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
2204070,3,1," Huron River to BTC",,0,4307,shp-3-03,1,1
3869010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
1697070,44,1,"44 Ecorse Tyler to West Willow",,1,9407,shp-44-02,1,1
188010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11301,shp-31-51,1,1
858010,3,2," Huron River to YTC",,1,9001,shp-3-53,1,1
398070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2907,shp-25-52,1,1
1379070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13407,shp-66-58,1,1
992020,63,3,"U-M - Pontiac to Food Gatherers",,1,13202,shp-63-51,1,1
3722010,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3001,shp-25-52,1,1
4100020,64,3,"Geddes - E. Stadium to Pioneer High School P&R ",,1,13302,shp-64-53,1,1
4053020,29,3,"Liberty to Scio Ridge",,1,1002,shp-29-51,1,1
3160020,45,3,"Grove to Harry & Grove",,1,7202,shp-45-03,1,1
3518070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3207,shp-25-09,1,1
2148020,64,3,"Geddes - E. Stadium to Pioneer High School P&R ",,1,13202,shp-64-53,1,1
3865020,29,3,"Liberty to Scio Ridge",,1,1002,shp-29-51,1,1
3582020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,602,shp-32-55,1,1
1750010,45,2,"Grove to Harry & Grove",,1,8301,shp-45-03,1,1
2991070,44,1,"44 Ecorse Tyler to West Willow",,1,9607,shp-44-02,1,1
561020,26,3,"Scio Church to BTC",,0,1202,shp-26-01,1,1
3076070,30,1,"Jackson Rd to BTC",,0,3307,shp-30-51,1,1
2965020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11102,shp-67-02,1,1
126020,4,3,"Washtenaw to BTC",,0,5302,shp-4-06,1,1
1242010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10001,shp-47-02,1,1
1145020,6,3,"Ellsworth to Blake Transit Ctr",,0,11502,shp-6-11,1,1
2859020,62,3,"U-M - State to State P+R",,0,12402,shp-62-53,1,1
2930020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7302,shp-42-52,1,1
3355010,23,2,"Plymouth to Blake Transit Ctr",,0,3601,shp-23-08,1,1
3240070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4407,shp-32-55,1,1
1473010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11501,shp-31-51,1,1
1470020,68,3,"Harris -Ford to Gault Village",,1,8102,shp-68-03,1,1
3808070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9907,shp-5-07,1,1
4185070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4407,shp-32-06,1,1
4039020,6,3,"Ellsworth to BTC",,0,11302,shp-6-01,1,1
1716020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,1302,shp-32-55,1,1
1381020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,802,shp-32-55,1,1
3666020,47,3,"47 Harriet Michigan to YTC",,0,8002,shp-47-51,1,1
1410070,4,1,"Washtenaw to YTC",,1,5407,shp-4-55,1,1
3235020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2702,shp-25-52,1,1
1287070,45,1,"Grove to Harry & Grove",,1,9707,shp-45-03,1,1
1743020,27,3,"W. Stadium - Oak Valley to Meijer",,1,2702,shp-27-52,1,1
4149020,6,3,"Ellsworth to Blake Transit Ctr",,0,11902,shp-6-11,1,1
3404010,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,10001,shp-43-51,1,1
29070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
2862020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2602,shp-27-04,1,1
768010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11501,shp-31-51,1,1
1705010,5,2,"Packard to Meijer: Carpenter Rd",,1,10401,shp-5-08,1,1
721070,30,1,"Jackson Rd to BTC",,0,3507,shp-30-51,1,1
1130010,30,2,"Jackson Rd to BTC",,0,3401,shp-30-51,1,1
855020,44,3,"44 Ecorse Tyler to West Willow",,1,7202,shp-44-02,1,1
3741070,26,1,"Scio Church to Scio Ridge",,1,4807,shp-26-02,1,1
2796010,28,2,"Pauline to Maple & Pennsylvania",,1,3201,shp-28-12,1,1
496010,67,2,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13701,shp-67-02,1,1
271010,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3101,shp-25-09,1,1
1888010,26,2,"Scio Church to BTC",,0,10301,shp-26-01,1,1
1986020,3,3," Huron River to BTC",,0,7402,shp-3-03,1,1
1197070,4,1,"Washtenaw to BTC",,0,5207,shp-4-06,1,1
3344070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13607,shp-67-02,1,1
3941010,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2901,shp-25-09,1,1
1558020,4,3,"Washtenaw to BTC",,0,5902,shp-4-06,1,1
401020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8002,shp-47-02,1,1
3487070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13707,shp-67-05,1,1
1063020,62,3,"62 UM State to CCTC",,1,12502,shp-62-06,1,1
2071020,23,3,"Plymouth to Green Rd P&R",,1,1902,shp-23-59,1,1
2218010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,501,shp-22-04,1,1
3658070,26,1,"Scio Church to Scio Ridge",,1,4807,shp-26-02,1,1
3200020,22,3,"Pontiac - Dhu Varren to BTC",,0,3802,shp-22-01,1,1
922070,45,1,"Grove to Ypsilanti Transit Ctr",,0,9907,shp-45-51,1,1
361020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,10902,shp-66-10,1,1
297010,47,2,"47 Harriet Michigan to YTC",,0,10101,shp-47-51,1,1
3617020,23,3,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
3951070,3,1," Huron River to BTC",,0,4307,shp-3-03,1,1
449010,23,2,"Plymouth to Green Rd P&R",,1,3301,shp-23-61,1,1
2659020,6,3,"Ellsworth to BTC",,0,11802,shp-6-01,1,1
537020,62,3,"62 UM State to CCTC",,1,12402,shp-62-06,1,1
1320070,4,1,"Washtenaw to YTC",,1,5407,shp-4-55,1,1
2446070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3107,shp-25-09,1,1
4216020,33,3,"Newport to Warrington & Newport",,1,3502,shp-33-51,1,1
2830020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11902,shp-67-05,1,1
2487070,45,1,"Grove to Harry & Grove",,1,9407,shp-45-03,1,1
4282020,33,3,"Newport to Blake Transit Ctr",,0,3602,shp-33-01,1,1
1065070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9407,shp-42-52,1,1
2925020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12002,shp-61-02,1,1
1461010,45,2,"Grove to Harry & Grove",,1,8501,shp-45-03,1,1
1269020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3602,shp-22-04,1,1
1314020,4,3,"Washtenaw to YTC",,1,5902,shp-4-55,1,1
1068020,28,3,"Pauline to Maple & Pennsylvania",,1,2302,shp-28-12,1,1
2138070,42,1,"Forest - MacArthur to MacArthur & Harris",,1,9307,shp-42-03,1,1
2045020,45,3,"Grove to Ypsilanti Transit Ctr",,0,7402,shp-45-51,1,1
2639020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2502,shp-25-09,1,1
2474010,4,2,"Washtenaw to BTC",,0,5201,shp-4-06,1,1
586020,65,3,"U-M - Downtown - Green to CCTC",,0,12102,shp-65-03,1,1
976020,104,3,"WASHTENAW EXPRESS TO BLAKE TRANSIT CENTER",,0,202,shp-104-02,1,1
2248020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2502,shp-25-09,1,1
3886070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9307,shp-42-52,1,1
190010,6,2,"Ellsworth to BTC",,0,11401,shp-6-01,1,1
3288070,45,1,"Grove to Harry & Grove",,1,9507,shp-45-03,1,1
3243010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11501,shp-31-04,1,1
397020,3,3," Huron River to YTC",,1,7402,shp-3-53,1,1
1815020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7902,shp-42-03,1,1
1615020,5,3,"Packard to Meijer: Carpenter Rd",,1,10202,shp-5-08,1,1
3927020,5,3,"A Packard to BTC",,0,10702,shp-5-01,1,1
1092010,23,2,"Plymouth to Green Rd P&R",,1,3401,shp-23-61,1,1
4087010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11101,shp-6-51,1,1
79020,26,3,"Scio Church to Scio Ridge",,1,1102,shp-26-02,1,1
1625010,26,2,"Scio Church to Scio Ridge",,1,10401,shp-26-02,1,1
2562010,22,2,"Pontiac - Dhu Varren to BTC",,0,401,shp-22-01,1,1
3863070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4607,shp-32-55,1,1
2083020,62,3,"62 UM State to CCTC",,1,12502,shp-62-06,1,1
2149020,4,3,"Washtenaw to BTC",,0,5902,shp-4-06,1,1
3831070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
4304020,45,3,"Grove to Ypsilanti Transit Ctr",,0,7002,shp-45-51,1,1
3045070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2907,shp-25-09,1,1
2944020,6,3,"Ellsworth to Blake Transit Ctr",,0,11502,shp-6-11,1,1
2870020,22,3,"Pontiac - Dhu Varren to BTC",,0,3402,shp-22-01,1,1
1003020,28,3,"Pauline to Maple & Pennsylvania",,1,2002,shp-28-12,1,1
2517020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7802,shp-42-03,1,1
1617010,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3501,shp-30-05,1,1
2226070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
2528070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13607,shp-67-05,1,1
3548070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13807,shp-67-03,1,1
32010,6,2,"Ellsworth to BTC",,0,11301,shp-6-01,1,1
1866070,23,1,"Plymouth to Green Rd P&R",,1,3507,shp-23-61,1,1
536070,3,1," Huron River to YTC",,1,4107,shp-3-53,1,1
3481020,29,3,"Liberty to Scio Ridge",,1,902,shp-29-51,1,1
133020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,102,shp-104-52,1,1
3824010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11201,shp-6-51,1,1
4109020,66,3,"Carpenter - Huron Pkwy to Meijer",,0,10702,shp-66-51,1,1
3680020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12002,shp-61-02,1,1
1903010,32,2,"Miller - Maple to Blake Transit Ctr",,0,4401,shp-32-06,1,1
3801020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2502,shp-25-52,1,1
1939070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2907,shp-25-52,1,1
2198020,62,3,"U-M - State St to Wolverine Tower",,0,12702,shp-62-54,1,1
3998010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
3216010,47,2,"47 Harriet Michigan to YTC",,0,10101,shp-47-51,1,1
43020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11602,shp-67-02,1,1
3069020,4,3,"Washtenaw to YTC",,1,5902,shp-4-55,1,1
2539020,3,3," Huron River to BTC",,0,7602,shp-3-03,1,1
2582070,3,1," Huron River to YTC",,1,4107,shp-3-53,1,1
4065070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4607,shp-32-06,1,1
1389070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
4136020,22,3,"Pontiac - Dhu Varren to BTC",,0,3302,shp-22-01,1,1
2272010,44,2,"44 Ecorse Tyler to YTC",,0,8701,shp-44-52,1,1
3385020,30,3,"Jackson Rd to BTC",,0,3702,shp-30-51,1,1
3274010,4,2,"Washtenaw to YTC",,1,5201,shp-4-55,1,1
794020,65,3,"U-M - Downtown - Green to CCTC",,0,12002,shp-65-03,1,1
3478020,28,3,"Pauline to Maple & Pennsylvania",,1,1802,shp-28-12,1,1
3094020,62,3,"U-M - State to Central Campus Transit Ctr",,1,12502,shp-62-08,1,1
2379010,30,2,"Jackson Rd to BTC",,0,3601,shp-30-51,1,1
3124020,29,3,"Liberty to Blake Transit Ctr",,0,1202,shp-29-01,1,1
3531020,23,3,"Plymouth to Blake Transit Ctr",,0,1502,shp-23-06,1,1
315070,6,1,"Ellsworth to BTC",,0,11307,shp-6-01,1,1
3388020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,1402,shp-32-55,1,1
870020,4,3,"Washtenaw to YTC",,1,6102,shp-4-55,1,1
3538020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2502,shp-27-04,1,1
283010,26,2,"Scio Church to Scio Ridge",,1,10401,shp-26-02,1,1
984020,68,3,"Harris -Ford to Gault Village",,1,8102,shp-68-03,1,1
8070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11207,shp-6-51,1,1
1610020,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8002,shp-43-51,1,1
862010,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3601,shp-30-05,1,1
2866020,45,3,"Grove to Harry & Grove",,1,7002,shp-45-03,1,1
2156020,31,3,"Dexter Ave to Blake Transit Ctr",,0,802,shp-31-04,1,1
2439070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4407,shp-31-51,1,1
464020,23,3,"Plymouth to Plymouth Rd P&R",,1,1702,shp-23-60,1,1
2506020,5,3,"A Packard to BTC",,0,10202,shp-5-01,1,1
653010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11501,shp-6-51,1,1
3089010,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,10001,shp-43-51,1,1
776020,47,3,"47 Harriet Michigan to YTC",,0,8102,shp-47-51,1,1
298070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4407,shp-31-04,1,1
1767070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3107,shp-25-09,1,1
2325020,22,3,"Pontiac - Dhu Varren to BTC",,0,3502,shp-22-01,1,1
3260020,65,3,"U-M - Downtown - Green to Glacier Hills",,1,12102,shp-65-53,1,1
2481070,4,1,"Washtenaw to YTC",,1,5407,shp-4-55,1,1
